,DocID,TokenID,Token,StrtCpt,AllCpt,CptRatio,Length,VwlRatio,NoVwl,NoCns,NoDigit,DigitRatio,NoNonAlpha,NonAlphaRatio,AllCns,Hashtag,Mention,AllDigit,PrevToken,PrevStrtCpt,PrevAllCpt,PrevCptRatio,PrevLength,PrevVwlRatio,PrevNoVwl,PrevNoCns,PrevNoDigit,PrevDigitRatio,PrevNoNonAlpha,PrevNonAlphaRatio,PrevAllCns,PrevHashtag,PrevMention,PrevAllDigit,NextToken,NextStrtCpt,NextAllCpt,NextCptRatio,NextLength,NextVwlRatio,NextNoVwl,NextNoCns,NextNoDigit,NextDigitRatio,NextNoNonAlpha,NextNonAlphaRatio,NextAllCns,NextHashtag,NextMention,NextAllDigit,Targets
2926,552,5,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Heyetinin,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
2927,552,6,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2928,553,4,Türkiye,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
2929,553,8,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
2930,553,9,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2931,554,1,Bilim,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Job
2932,554,2,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Bilim,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Teknoloji,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Job
2933,554,3,Teknoloji,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Bakanı,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Job
2934,554,4,Bakanı,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Teknoloji,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Faruk,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Job
2935,554,5,Faruk,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Bakanı,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Özlü,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Name
2936,554,6,Özlü,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Faruk,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Name
2937,554,7,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Özlü,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
2938,554,8,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2939,555,1,1MV,False,False,0.6666666666666666,3,0.0,0,2,1,0.3333333333333333,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Hızlandırılmış,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,Event/Activity
2940,555,2,Hızlandırılmış,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,1MV,False,False,0.6666666666666666,3,0.0,0,2,1,0.3333333333333333,0,0.0,False,False,False,False,Kütle,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Event/Activity
2941,555,3,Kütle,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Hızlandırılmış,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,Spektroskopisi,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,Event/Activity
2942,555,4,Spektroskopisi,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,Kütle,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,AMS,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2943,555,5,AMS,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Spektroskopisi,True,False,0.07142857142857142,14,0.35714285714285715,5,9,0,0.0,0,0.0,False,False,False,False,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2944,555,6,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,AMS,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
2945,556,1,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
2946,556,2,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,2015,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,Company
2947,556,3,2015,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Yılı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2948,556,4,Yılı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,2015,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,Araştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2949,556,5,Araştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Yılı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Destek,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
2950,556,6,Destek,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Araştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Ödülleri,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
2951,556,7,Ödülleri,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Destek,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Töreni,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Event/Activity
2952,556,8,Töreni,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Ödülleri,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
2953,556,10,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2954,556,11,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
2955,556,12,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2956,557,1,T,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,C,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,Company
2957,557,2,C,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,T,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,Ulaştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2958,557,3,Ulaştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,C,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,Denizcilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Company
2959,557,4,Denizcilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Ulaştırma,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Haberleşme,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Company
2960,557,5,Haberleşme,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Denizcilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Bakanlığı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2961,557,6,Bakanlığı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Haberleşme,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Company
2962,557,7,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Bakanlığı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2963,557,9,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
2964,557,10,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2965,557,12,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2966,557,13,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
2967,557,14,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2968,558,1,Havacılık,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Teknolojileri,True,False,0.07692307692307693,13,0.46153846153846156,6,7,0,0.0,0,0.0,False,False,False,False,Event/Activity
2969,558,2,Teknolojileri,True,False,0.07692307692307693,13,0.46153846153846156,6,7,0,0.0,0,0.0,False,False,False,False,Havacılık,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Test,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,Event/Activity
2970,558,3,Test,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,Teknolojileri,True,False,0.07692307692307693,13,0.46153846153846156,6,7,0,0.0,0,0.0,False,False,False,False,Mükemmeliyet,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,Event/Activity
2971,558,4,Mükemmeliyet,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,Test,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,Merkezi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
2972,558,5,Merkezi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Mükemmeliyet,True,False,0.08333333333333333,12,0.4166666666666667,5,7,0,0.0,0,0.0,False,False,False,False,Fizibilite,True,False,0.1,10,0.5,5,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2973,558,6,Fizibilite,True,False,0.1,10,0.5,5,5,0,0.0,0,0.0,False,False,False,False,Merkezi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Etüdü,True,False,0.2,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2974,558,7,Etüdü,True,False,0.2,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,Fizibilite,True,False,0.1,10,0.5,5,5,0,0.0,0,0.0,False,False,False,False,Projesi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
2975,558,8,Projesi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Etüdü,True,False,0.2,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,İmza,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2976,558,9,İmza,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Projesi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Töreni,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Event/Activity
2977,558,10,Töreni,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,İmza,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
2978,559,1,Enerji,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Arz,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2979,559,2,Arz,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Enerji,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Güvenliği,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2980,559,3,Güvenliği,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Arz,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2981,559,4,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Güvenliği,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
2982,559,5,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2983,559,8,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2984,559,9,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
2985,559,10,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2986,560,1,Santa,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Farma,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Company
2987,560,2,Farma,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Santa,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,İlaç,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Company
2988,560,3,İlaç,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Farma,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Company
2989,560,4,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,İlaç,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,A,True,True,1.0,1,1.0,1,0,0,0.0,0,0.0,False,False,False,False,Company
2990,560,5,A,True,True,1.0,1,1.0,1,0,0,0.0,0,0.0,False,False,False,False,Sanayi,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Ş,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,Company
2991,560,6,Ş,True,True,1.0,1,0.0,0,1,0,0.0,0,0.0,True,False,False,False,A,True,True,1.0,1,1.0,1,0,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2992,560,8,Ziyaret,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
2993,560,9,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Ziyaret,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
2994,560,10,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
2995,560,11,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
2996,561,1,Helal,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Gıda,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
2997,561,2,Gıda,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Helal,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Event/Activity
2998,561,3,Çalıştayı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Gıda,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
2999,561,5,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
3000,561,6,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
3001,561,7,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
3002,562,1,İran,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ISIRI,True,True,1.0,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,Company
3003,562,2,ISIRI,True,True,1.0,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,İran,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Company
3004,562,3,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,ISIRI,True,True,1.0,5,0.6,3,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
3005,562,4,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
3006,562,5,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
3007,562,9,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
3008,562,10,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,MARMARA,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
3009,562,11,MERKEZİ,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ARAŞTIRMA,True,True,1.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
3010,563,1,Japonya,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Dış,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
3011,563,2,Dış,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Japonya,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Ticaret,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
3012,563,3,Ticaret,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Dış,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Teşkilatı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Company
3013,563,4,Teşkilatı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Ticaret,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,JETRO,True,True,1.0,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Company
3014,563,5,JETRO,True,True,1.0,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Teşkilatı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Company
3015,563,6,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,JETRO,True,True,1.0,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
3016,563,7,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Heyeti,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
3017,563,8,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,da,False,False,0.0,2,0.5,1,1,0,0.0,0,0.0,False,False,False,False,Company
3018,563,9,da,False,False,0.0,2,0.5,1,1,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
3019,564,1,Marmara,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Bölgesi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
